,Brightness_Class,Id
17328,0,11657
17329,0,10651
17330,1,2511
17332,0,15128
17333,0,5796
17334,1,16747
17336,0,27333
17337,0,18969
17338,1,24112
17339,0,16835
17340,0,7565
17341,1,14797
17342,0,6537
17343,0,26520
17344,0,9950
17346,1,3070
17347,0,798
17348,0,1828
17349,0,2173
17350,1,23764
17351,0,6504
17352,0,12455
17353,0,21236
17354,1,26410
17355,0,26351
17356,1,576
17357,0,16366
17358,0,12460
17359,1,1546
17360,1,2817
17361,1,5029
17362,0,20819
17363,0,855
17364,1,11514
17365,0,21796
17366,0,24470
17367,0,13680
17368,0,13465
17369,0,2344
17370,1,1609
17371,0,17067
17372,0,25612
17373,0,8118
17374,0,11784
17375,1,14053
17376,0,7656
17377,1,9184
17378,0,239
17379,0,2600
17380,1,26440
17381,0,2111
17382,1,11075
17383,0,3324
17384,1,24485
17385,0,6853
17386,1,196
17387,0,2753
17388,0,18637
17389,0,8786
17390,0,30720
17391,0,29947
17393,0,5949
17394,0,15017
17395,1,11897
17396,1,15061
17397,1,17985
17398,1,11857
17399,0,12312
17400,1,30799
17401,0,29416
17402,1,11610
17403,0,22597
17404,0,12629
17405,0,30510
17406,0,28067
17407,1,1708
17408,0,11374
17409,0,11319
17410,1,14715
17411,0,6950
17412,0,29762
17413,1,29137
17414,1,27462
17416,0,6531
17417,1,16944
17418,0,6825
17419,0,17567
17420,0,17132
17421,0,536
17422,1,14015
17423,1,6542
17424,0,5463
17425,1,23601
17426,1,20417
17427,0,23062
17428,0,10703
17429,1,9013
17430,0,30364
17432,1,21207
17433,0,6527
17434,1,20911
17435,1,19877
17436,0,13234
17438,1,27460
17439,1,651
17442,1,20917
17444,0,21541
17445,0,28511
17446,0,5553
17447,0,13955
17448,0,8505
17449,0,29140
17451,1,2761
17453,0,26115
17454,1,11411
17455,1,14001
17456,0,19758
17457,1,19966
17458,0,12926
17459,0,23962
17460,0,4716
17461,0,26726
17462,0,28486
17463,1,12412
17464,1,3480
17465,1,16591
17466,0,17981
17467,0,25651
17468,1,30734
17469,0,5186
17470,0,5262
17471,0,10673
17472,1,21068
17473,0,29404
17474,0,31001
17475,0,8640
17476,0,20728
17477,1,14668
17479,0,25191
17480,1,10065
17481,1,26044
17482,0,13424
17483,1,7052
17484,0,26837
17485,0,30749
17486,0,2796
17487,0,16000
17488,0,448
17489,1,5767
17491,0,27735
17492,1,22967
17493,1,11451
17494,1,1770
17495,1,10247
17496,1,11243
17497,0,16173
17498,0,30994
17499,1,1645
17500,1,10590
17501,0,1091
17502,1,26103
17503,0,29592
17504,0,1968
17506,1,14950
17507,0,14983
17508,0,1045
17509,1,22060
17510,0,4450
17512,0,19761
17513,0,11032
17514,1,15751
17515,1,4220
17516,1,8971
17517,0,668
17518,0,17250
17519,1,4669
17520,0,18819
17521,0,4203
17522,0,22474
17523,0,22685
17524,0,2966
17525,0,14333
17526,0,1294
17527,0,4560
17529,1,15139
17530,0,15660
17531,1,16410
17532,1,20277
17533,1,15914
17534,1,17022
17536,1,13459
17537,0,12954
17538,1,11459
17539,0,1016
17541,1,20790
17542,0,13089
17543,1,15808
17544,0,10048
17545,1,2006
17546,0,13658
17547,0,25147
17548,1,21332
17549,0,15744
17550,0,13819
17551,0,9295
17552,1,29551
17553,0,14775
17554,0,20020
17555,0,2642
17556,0,29804
17557,0,19899
17558,0,13303
17559,1,13187
17560,1,9924
17561,0,14322
17562,0,11937
17563,0,18968
17564,1,20045
17565,0,17247
17566,0,22237
17567,1,22514
17568,1,13540
17570,1,4989
17571,0,5664
17572,0,28456
17573,1,30990
17574,1,5571
17575,0,25401
17576,0,19438
17577,0,26456
17578,0,7380
17579,0,2671
17580,0,16402
17581,0,9297
17582,0,19045
17583,1,21395
17584,0,29912
17585,0,10374
17586,0,21013
17587,1,19173
17588,1,19861
17589,0,20333
17590,1,21299
17591,0,9351
17592,0,16294
17593,0,15407
17594,0,14194
17595,0,10160
17596,1,29267
17597,0,10226
17598,1,23350
17599,1,2328
17600,1,19686
17601,1,954
17602,1,20415
17603,1,27128
17604,0,29681
17605,0,20368
17606,0,28451
17607,0,18258
17608,0,17039
17609,0,11911
17610,1,4456
17611,0,20071
17612,0,17048
17613,1,25256
17614,1,22540
17616,1,1329
17617,1,14685
17618,1,27165
17619,0,1555
17620,0,22425
17621,0,10803
17622,0,14713
17623,1,19230
17624,0,26405
17625,0,20302
17626,1,10120
17627,0,23672
17628,1,23213
17629,0,13327
17630,1,22910
17631,1,7481
17632,1,5962
17633,1,19928
17634,0,23321
17635,0,23147
17636,0,24133
17637,1,25793
17638,0,1635
17639,1,9203
17640,1,26966
17641,1,2794
17642,1,20088
17643,0,17671
17644,0,27152
17645,1,4312
17646,0,23340
17647,0,28470
17648,0,18118
17649,0,14005
17650,0,13724
17651,1,22187
17652,0,21232
17653,0,22804
17654,1,30631
17655,0,12785
17656,0,8453
17657,0,1022
17658,0,923
17659,0,6862
17660,1,2446
17661,1,24761
17662,1,30212
17663,1,4521
17664,1,9532
17665,0,21113
17666,0,30435
17667,1,22468
17668,0,10908
17669,0,30895
17670,1,12329
17671,0,20803
17672,0,3766
17673,0,17588
17674,1,7346
17675,1,15192
17676,0,24792
17677,0,16970
17678,1,22353
17679,0,20147
17680,0,27885
17681,0,29210
17682,0,8579
17683,1,14863
17685,1,20503
17686,0,39
17687,0,14070
17688,0,8260
17689,1,5405
17690,0,1869
17691,0,12950
17692,0,11435
17693,0,2148
17694,0,12701
17695,0,313
17696,0,12510
17697,1,2050
17698,1,12983
17699,1,29660
17700,1,10248
17701,0,15641
17702,1,23225
17703,0,28447
17705,0,10568
17707,0,21382
17708,1,2592
17709,1,21712
17710,0,9820
17711,1,25061
17712,0,29820
17713,0,16138
17714,1,11116
17715,1,26548
17716,0,9778
17717,0,20958
17718,1,2085
17719,1,22100
17720,0,17993
17721,0,22678
17722,1,28793
17723,0,22226
17724,0,2200
17725,1,3220
17726,1,8592
17727,0,25665
17728,1,13397
17729,1,13675
17730,1,13921
17731,1,20611
17732,0,25914
17734,0,3316
17735,1,9619
17736,0,13282
17737,1,3669
17739,0,24790
17740,0,8464
17741,0,26618
17742,0,15613
17744,1,27757
17745,1,13630
17746,1,26626
17747,0,188
17748,0,7843
17749,1,24831
17750,0,18491
17751,1,16659
17752,1,30922
17753,0,14827
17754,0,24529
17756,1,30603
17758,1,18586
17759,0,847
17760,1,23585
17761,0,26431
17762,0,9639
17763,0,24106
17764,0,24220
17765,1,29597
17766,0,19561
17767,0,24616
17768,1,21271
17769,1,20904
17770,0,11171
17771,1,21514
17772,1,2265
17773,0,6844
17774,1,3697
17775,1,6493
17776,0,10633
17777,1,1177
17778,0,1349
17779,0,4612
17780,0,8440
17781,0,2906
17782,0,4327
17783,1,11791
17785,0,14148
17786,1,18861
17787,1,9045
17788,1,6252
17789,0,417
17790,0,119
17791,0,28373
17792,1,20000
17793,0,14381
17794,1,9946
17795,0,11724
17796,0,11405
17797,0,30199
17798,0,31004
17799,0,30145
17800,0,10795
17801,0,19125
17802,1,495
17803,1,12035
17804,0,28630
17805,0,8379
17806,0,8880
17808,0,29981
17809,1,20174
17810,1,4087
17811,0,13866
17812,1,26153
17813,0,19157
17814,0,12904
17815,1,17106
17816,0,28729
17817,0,14922
17818,1,12382
17819,0,2248
17820,1,20414
17821,0,6379
17822,0,15458
17823,0,11034
17825,0,18521
17826,0,25589
17827,0,18949
17828,1,7069
17829,0,11296
17830,0,1903
17831,0,23856
17832,0,28923
17833,0,15366
17834,0,22979
17835,1,18907
17836,1,17458
17837,0,25687
17838,0,13587
17839,0,1112
17840,0,11585
17841,0,2734
17842,1,16848
17843,0,15576
17844,1,27657
17845,1,11936
17846,0,5824
17847,0,16995
17848,1,23983
17849,1,2268
17850,0,16641
17851,0,25603
17852,1,5929
17854,1,9566
17855,0,30381
17856,0,17433
17857,0,25033
17859,0,4471
17860,1,19941
17861,0,21758
17862,0,10035
17863,1,8933
17864,0,4613
17865,1,4166
17866,0,17840
17867,0,12212
17868,1,22041
17869,1,11042
17870,0,1000
17871,1,467
17872,1,767
17873,0,10161
17874,0,9397
17875,0,14279
17876,1,16810
17877,0,19991
17878,0,25308
17879,0,18971
17880,0,16048
17881,1,4055
17882,0,28148
17883,1,3499
17884,1,30657
17885,0,20261
17886,1,2238
17887,1,12913
17888,1,4493
17889,0,16709
17890,1,29456
17891,1,15229
17892,0,26142
17894,0,4194
17895,0,29270
17896,1,5335
17897,1,22649
17898,1,28834
17899,0,1464
17900,0,29061
17901,1,25019
17902,0,13857
17903,1,27383
17904,0,8901
17905,1,10766
17906,0,1106
17907,1,23010
17908,1,25021
17909,0,418
17910,0,27142
17911,0,30205
17912,0,16270
17913,1,10874
17914,1,2551
17915,1,10249
17916,0,7736
17917,0,8985
17918,1,3195
17919,0,4679
17920,1,22738
17921,0,8370
17922,1,24756
17924,0,24784
17925,0,6835
17926,1,28711
17927,0,6448
17928,1,19551
17929,1,12136
17930,0,10587
17931,1,5680
17932,0,14805
17933,1,18974
17934,0,23443
17935,0,7637
17936,0,3701
17937,1,20187
17938,0,21941
17939,0,14560
17940,0,15770
17941,0,4931
17942,0,3197
17944,1,11927
17946,0,20650
17947,1,18551
17948,1,23103
17949,1,21990
17950,0,16664
17951,1,1933
17952,1,19795
17953,0,15265
17954,0,26528
17955,1,28880
17956,1,4581
17957,1,27336
17958,0,28528
17959,0,871
17960,1,12612
17962,0,21859
17963,0,8623
17964,0,28772
17965,0,2677
17966,1,751
17967,0,29602
17968,1,23653
17969,0,10047
17970,1,225
17971,0,16855
17972,0,19611
17973,1,9550
17974,0,10929
17975,0,9635
17976,0,2689
17977,0,98
17978,0,27941
17979,0,2849
17980,0,9427
17981,0,5513
17982,0,21263
17983,0,9371
17984,0,30634
17985,1,25488
17986,1,4230
17987,0,7738
17988,1,4051
17990,1,6300
17991,1,22129
17992,1,891
17993,1,7600
17994,0,18205
17995,0,5163
17996,0,23488
17997,0,17920
17998,1,19329
17999,0,23303
18000,1,11327
18001,0,27144
18002,1,21940
18003,0,3783
18004,1,4482
18005,0,17452
18006,0,2949
18007,0,25728
18008,1,3350
18009,0,11079
18010,0,14664
18011,0,3501
18012,1,9949
18013,0,7739
18014,1,11921
18015,0,16199
18016,1,25230
18017,0,235
18018,1,22944
18019,0,11157
18020,1,1517
18021,0,18785
18022,0,24325
18023,0,16788
18024,1,13978
18025,0,15672
18026,0,9109
18027,1,28753
18028,0,18420
18029,0,9010
18030,0,1308
18031,0,2514
18032,0,11512
18033,0,17074
18034,0,11191
18035,0,10046
18036,1,6233
18037,0,22519
18038,1,322
18039,0,16127
18040,0,3029
18041,0,25558
18042,1,5795
18043,1,18828
18044,1,8255
18045,0,12120
18047,1,20037
18048,0,18929
18049,0,8675
18050,1,2980
18052,1,6963
18053,0,27186
18054,1,27043
18055,0,29145
18056,0,7021
18057,0,6817
18058,1,1395
18059,1,6909
18060,1,8888
18061,0,17137
18062,1,16336
18063,0,11722
18064,1,11106
18065,0,1256
18066,1,6757
18067,1,28848
18068,1,26390
18070,0,4951
18071,1,15042
18072,0,20856
18073,1,25462
18074,0,16209
18075,0,7568
18076,0,27269
18077,0,7972
18078,0,1355
18079,0,9367
18080,1,7596
18081,1,18035
18082,0,7159
18083,0,3832
18084,0,21075
18085,0,13014
18086,0,1604
18087,0,22449
18088,0,24358
18089,0,26378
18090,1,7956
18091,0,12851
18092,1,4197
18093,1,21421
18094,1,24671
18095,0,17681
18096,1,24250
18097,0,370
18098,0,20056
18099,0,20934
18100,0,7757
18101,1,5104
18102,0,12145
18103,0,8049
18104,1,2970
18105,1,21884
18106,1,22660
18107,1,18244
18108,0,21574
18109,1,1620
18110,1,29381
18111,0,26262
18112,1,6244
18113,0,21743
18114,1,8396
18115,0,5421
18116,1,4617
18117,1,20590
18118,0,15096
18120,0,23393
18121,1,15887
18122,0,17931
18123,0,26782
18124,0,2496
18125,0,15959
18126,0,26131
18127,0,3548
18128,0,7299
18129,0,7891
18130,1,8338
18131,1,24157
18132,0,24930
18133,0,7616
18134,0,15338
18135,0,783
18136,0,17597
18137,0,636
18138,1,27504
18139,0,3988
18140,0,12489
18141,1,6758
18143,1,8986
18144,1,29072
18145,1,2409
18146,0,29511
18147,0,30843
18148,0,8248
18149,1,27585
18150,1,9501
18151,1,22040
18152,0,11304
18153,0,10056
18154,0,4315
18155,0,5157
18156,0,2249
18157,0,29780
18159,0,28738
18160,0,14706
18161,1,6780
18162,0,28865
18163,1,14006
18164,0,17718
18165,1,8770
18166,0,22653
18167,0,1387
18168,0,10860
18170,0,2658
18171,0,15211
18172,0,15389
18173,0,11848
18174,0,24681
18175,0,4040
18176,0,29829
18177,0,8782
18178,0,10337
18179,1,21591
18180,0,21850
18181,0,17071
18182,1,230
18183,1,21648
18184,0,17166
18185,0,15475
18186,0,27131
18187,1,11406
18188,0,16013
18189,1,5668
18190,1,21991
18191,0,6727
18192,1,17624
18193,0,1090
18194,1,12628
18195,0,27622
18196,1,3062
18197,0,29655
18198,0,7516
18199,1,15396
18200,0,8104
18201,0,11193
18202,0,996
18203,0,29575
18204,1,26211
18205,0,2536
18206,0,11696
18207,0,27325
18208,1,17976
18209,1,17557
18210,0,11450
18211,1,13727
18213,0,9894
18214,0,24367
18215,1,29048
18216,0,12291
18217,1,9676
18218,0,7882
18219,0,3015
18220,1,22570
18221,1,18866
18222,0,8411
18223,1,28563
18224,1,27887
18225,0,27903
18226,1,197
18227,0,21131
18228,0,9050
18229,1,28094
18230,0,30731
18231,0,16914
18232,1,24084
18233,0,10175
18234,1,13701
18235,0,11183
18236,0,3719
18237,1,13999
18238,1,2162
18239,0,14976
18241,1,11967
18243,0,26013
18244,0,19172
18245,0,17436
18246,0,18882
18247,1,28380
18248,1,21307
18249,1,27879
18250,0,25743
18251,0,16672
18252,0,16651
18253,0,28543
18255,0,7193
18257,1,26283
18258,0,26567
18259,0,26943
18260,0,23776
18261,1,30816
18262,1,8233
18263,1,16636
18264,0,1093
18265,0,1998
18266,0,20993
18267,0,3352
18268,0,26114
18269,0,10052
18270,0,11906
18271,0,19994
18272,0,17913
18273,1,20011
18275,0,18150
18276,0,10484
18277,0,27393
18278,1,8601
18279,1,22899
18280,1,18643
18281,0,16200
18282,1,6763
18283,0,24139
18284,0,3604
18285,0,28768
18286,0,6055
18287,0,1374
18288,1,16881
18289,0,6918
18290,0,29661
18291,0,30597
18292,0,18188
18293,0,29571
18294,1,24120
18295,1,25843
18296,1,7097
18297,0,3412
18298,0,16393
18299,0,1312
18300,0,23990
18301,0,6887
18302,0,22336
18303,0,7469
18304,0,11427
18305,0,7062
18306,0,17631
18307,0,14251
18308,0,9768
18309,1,6262
18311,0,26067
18312,0,30485
18313,1,6934
18314,0,17510
18315,0,10059
18316,0,19307
18317,1,8982
18319,0,14366
18320,1,23447
18321,1,8444
18322,1,10994
18323,1,7970
18324,0,14193
18326,0,7208
18327,1,9698
18328,0,3671
18329,1,24107
18330,1,16027
18331,0,8861
18332,1,28203
18333,0,23753
18334,0,2326
18335,1,16156
18336,1,8418
18337,0,21553
18338,0,25195
18339,1,30048
18341,1,24758
18342,0,3678
18344,0,25342
18345,1,5847
18346,0,6529
18347,1,19266
18348,0,2325
18349,0,30724
18350,0,4095
18351,0,10922
18352,0,29926
18353,1,15646
18354,0,6525
18355,0,2461
18356,0,3594
18357,0,3693
18358,0,1223
18359,0,24483
18360,1,28531
18361,0,23577
18362,0,4361
18363,0,27030
18364,0,13292
18365,1,18863
18366,0,27953
18367,1,2877
18368,0,7930
18369,1,21972
18370,1,28788
18371,0,27771
18372,0,29760
18374,0,5388
18376,0,26100
18377,0,26141
18378,1,25533
18379,1,10155
18380,0,14962
18381,0,9343
18382,0,1102
18383,1,10307
18384,0,15784
18385,0,2176
18386,0,16343
18387,0,15735
18388,1,1139
18389,0,10955
18390,0,3866
18391,0,5229
18392,0,2197
18393,1,16755
18394,1,5171
18395,1,18852
18396,1,12994
18397,1,14
18399,0,29156
18400,1,29408
18401,0,4852
18402,1,29849
18403,0,21838
18404,0,16085
18405,0,28740
18406,0,22377
18407,0,19098
18408,0,15664
18409,0,8142
18410,1,29957
18411,0,28066
18412,0,21258
18414,0,15437
18415,1,16766
18417,0,17643
18419,1,18661
18420,0,28099
18421,1,15950
18422,0,19702
18423,0,25835
18424,1,8169
18425,0,20455
18426,0,8258
18427,1,9191
18428,0,19086
18429,0,25310
18430,1,23334
18431,1,13159
18432,0,2964
18434,0,30868
18435,1,17159
18436,1,7678
18437,0,28352
18438,0,23922
18439,0,4118
18440,0,7245
18441,1,29991
18442,1,8564
18443,0,9156
18444,0,13350
18445,1,4109
18446,0,25794
18447,1,19002
18448,0,24519
18449,0,17795
18450,0,19180
18451,0,14372
18452,1,11421
18453,0,30226
18455,1,6945
18456,1,4423
18457,1,5032
18458,0,22286
18459,0,13979
18460,1,5273
18461,1,18332
18462,1,26231
18463,0,21569
18464,0,11324
18465,1,18286
18466,0,21865
18467,1,24303
18468,0,6752
18469,0,27876
18470,0,23431
18471,0,29614
18472,0,12117
18473,0,11739
18474,0,2731
18475,0,7117
18476,0,15215
18477,0,20510
18478,1,27319
18479,0,4566
18481,1,10931
18482,0,21136
18483,0,3234
18484,1,21791
18485,1,16623
18486,0,20211
18487,0,26691
18488,0,12414
18489,0,884
18490,1,18558
18491,1,14312
18492,1,24589
18493,1,19901
18494,0,12190
18495,0,11955
18496,0,8426
18497,0,27135
18498,0,7390
18499,0,27984
18500,0,11425
18501,0,1199
18502,1,6568
18503,0,27770
18504,1,11485
18505,0,16071
18506,0,10954
18507,0,12505
18508,0,30756
18509,0,8372
18511,0,24414
18512,1,27429
18513,0,361
18514,0,19927
18515,0,24153
18516,1,12798
18517,0,19858
18518,0,10940
18519,0,3269
18520,0,17814
18521,0,17815
18522,0,27831
18523,1,2878
18524,0,20064
18525,1,18393
18527,1,26056
18529,0,16536
18530,0,27184
18531,0,19729
18532,0,17752
18533,1,29779
18534,1,26088
18535,1,11379
18536,1,4798
18537,1,26945
18538,0,18965
18539,0,30707
18540,0,29945
18541,0,21817
18542,1,27805
18543,1,21353
18544,0,2149
18545,1,28087
18546,1,19492
18547,1,19618
18548,0,20785
18549,1,3113
18550,1,10209
18551,0,27445
18552,1,12573
18553,1,29738
18554,0,8412
18555,0,18598
18556,0,9734
18557,1,629
18558,1,4938
18559,1,12474
18560,1,9802
18561,0,24836
18562,0,25255
18563,0,23964
18564,0,16988
18565,1,2944
18566,0,21051
18567,0,4567
18568,0,22604
18569,0,2458
18570,0,30402
18571,0,17739
18573,1,8454
18574,0,16159
18576,1,30674
18577,1,10370
18578,0,1115
18579,0,13008
18580,0,18901
18581,0,13409
18582,1,21
18583,1,13557
18584,0,3101
18585,1,7174
18586,0,11226
18587,0,1274
18588,1,8741
18589,0,6582
18592,0,19137
18593,1,3257
18594,1,19788
18596,0,24085
18597,1,13793
18598,1,22394
18599,1,6917
18600,1,23088
18601,1,11878
18603,1,11413
18604,0,1392
18605,1,11347
18606,1,5076
18608,1,20516
18609,1,3577
18610,0,12473
18611,1,729
18612,1,18916
18613,0,16081
18614,1,20860
18615,1,13370
18616,0,20273
18617,0,15126
18618,1,26345
18619,0,5424
18620,0,4507
18621,1,17787
18622,1,18056
18623,1,27454
18624,1,20422
18625,1,14402
18626,0,12680
18627,0,13958
18628,0,21480
18629,1,8279
18630,0,8826
18631,0,28010
18632,0,23199
18633,0,5862
18635,1,13102
18636,1,23846
18637,1,24170
18638,0,14107
18639,1,26632
18640,1,29049
18641,0,1154
18642,0,9027
18643,1,18280
18644,0,14307
18645,0,23194
18646,0,20082
18647,1,21039
18648,0,19335
18649,0,13023
18650,0,11436
18652,1,5220
18653,0,23499
18654,1,28411
18655,0,24718
18656,0,59
18657,1,13261
18658,0,11375
18659,0,20146
18660,1,19397
18661,0,20267
18662,0,23949
18663,0,7592
18664,0,6087
18665,0,15329
18666,0,3443
18667,0,12317
18669,1,2816
18670,0,5965
18672,1,16586
18673,1,16607
18674,0,26728
18675,0,14154
18676,0,27163
18677,1,10128
18678,0,10456
18679,0,13945
18680,1,13550
18682,0,6308
18683,1,7258
18684,0,2742
18685,0,25464
18686,0,5295
18687,0,24973
18688,0,338
18689,0,4908
18690,1,22826
18691,0,669
18692,0,24374
18693,0,25670
18694,1,19575
18695,0,7969
18696,1,27306
18697,0,3007
18698,1,27666
18699,0,21195
18701,1,8060
18702,0,24714
18703,0,807
18704,0,4514
18705,0,6389
18706,0,29852
18707,1,4027
18708,1,24716
18709,1,23355
18710,1,23132
18711,1,11555
18712,0,26835
18713,0,1701
18714,0,19932
18715,1,19123
18716,1,1180
18717,1,29043
18719,1,13837
18720,0,2338
18721,1,21673
18722,0,26765
18723,1,24915
18724,0,28732
18725,0,16837
18726,0,10122
18727,1,8351
18729,0,2857
18730,0,15360
18731,0,16502
18732,0,14125
18733,0,25832
18734,0,1491
18735,1,9331
18736,0,7662
18737,0,21564
18738,0,24424
18739,0,6813
18740,0,22515
18741,0,23220
18743,1,27346
18744,1,14152
18745,1,18182
18746,1,31011
18747,1,3147
18748,0,30281
18749,1,18838
18750,1,22928
18751,1,30419
18752,0,307
18753,0,6019
18754,1,28399
18757,1,6437
18758,0,4788
18759,0,26616
18760,0,2513
18761,0,27138
18762,0,21417
18763,1,5704
18764,1,2782
18765,0,16217
18766,0,23780
18767,0,8595
18768,1,949
18769,0,29235
18770,1,7937
18771,1,13786
18772,0,11653
18773,1,412
18774,0,21101
18775,0,13354
18776,1,2317
18777,1,27447
18778,1,23506
18780,0,943
18781,0,4206
18782,0,9054
18783,0,7572
18784,0,15301
18785,0,2463
18786,0,10907
18787,0,2190
18788,1,22116
18789,1,28799
18790,1,19553
18791,1,18039
18792,0,10017
18793,1,7261
18794,0,19348
18795,0,20981
18796,1,5319
18797,1,4494
18798,0,1868
18799,1,11934
18800,1,17322
18801,0,17560
18802,1,3798
18803,1,7442
18804,0,14161
18805,1,29610
18806,0,29399
18807,1,29110
18808,0,30628
18809,0,22461
18810,1,11898
18811,0,27384
18812,0,30718
18813,0,26623
18814,0,4862
18815,0,10754
18816,0,3545
18817,0,25004
18818,1,12642
18819,0,8199
18820,0,21613
18821,0,12462
18822,0,16036
18823,1,1781
18824,0,16362
18825,1,30070
18827,0,14841
18828,0,2635
18829,1,29856
18830,0,23716
18831,0,28667
18832,1,6390
18833,1,15427
18834,1,6343
18835,1,30358
18836,1,7731
18837,0,25093
18838,0,15158
18839,1,12249
18840,0,8057
18841,0,13882
18842,1,11430
18843,1,1417
18844,0,27900
18845,0,21290
18846,0,13125
18847,0,20096
18848,0,7819
18849,1,13305
18850,1,18624
18851,1,28331
18853,0,26201
18854,1,6016
18855,0,9482
18856,1,6816
18857,1,22809
18859,0,9354
18860,1,26500
18861,1,22171
18862,0,2902
18863,0,14185
18864,1,12216
18865,0,4169
18866,1,30278
18867,1,5598
18868,0,12730
18869,0,24338
18870,1,30043
18871,1,7328
18872,0,9704
18873,0,11900
18874,0,1793
18875,0,1833
18876,0,9505
18877,1,23361
18878,0,17937
18879,0,17113
18880,0,3287
18882,1,13162
18883,0,19873
18884,0,13016
18885,0,23645
18886,0,10944
18887,0,28669
18888,0,14151
18889,0,12746
18890,0,23495
18891,0,4812
18892,0,15408
18893,0,28458
18894,1,29126
18895,0,14382
18896,0,10192
18897,0,24615
18898,0,13439
18899,1,26531
18900,1,9787
18901,0,22477
18902,0,5633
18903,0,13876
18904,0,4336
18905,1,2072
18906,0,13412
18907,0,2331
18908,0,18797
18909,0,18217
18910,0,24704
18912,0,4572
18913,1,2177
18915,0,18385
18916,1,16924
18917,1,29157
18918,0,9973
18919,0,7586
18920,0,12959
18922,1,23117
18923,0,20462
18924,1,4344
18925,0,21881
18926,1,10780
18927,0,18802
18928,1,16556
18929,1,8701
18930,1,8181
18931,0,8968
18932,0,3662
18933,0,15418
18935,0,14017
18936,0,27033
18937,1,14453
18938,0,2755
18939,0,3744
18940,0,13105
18941,0,3508
18942,0,24510
18943,0,19721
18944,0,27551
18945,1,14281
18946,1,21379
18947,0,22903
18948,1,20375
18949,0,1300
18950,0,19130
18951,1,29247
18952,1,7875
18954,0,17775
18955,1,18130
18956,1,19996
18957,0,14850
18958,1,5650
18959,1,23395
18960,0,28124
18961,0,11489
18962,1,29748
18963,1,14041
18964,1,11665
18965,1,9596
18966,0,26218
18967,1,16520
18968,0,15923
18969,0,5502
18970,0,15006
18971,0,3116
18972,1,28243
18973,0,3283
18974,0,21251
18975,1,11253
18976,1,8311
18977,1,9430
18978,1,4044
18979,0,20381
18980,1,13526
18981,1,18460
18982,0,20021
18983,0,25896
18984,1,25161
18985,1,16860
18986,1,15123
18987,0,9480
18988,1,168
18989,1,15095
18990,1,9363
18991,0,5303
18992,0,15925
18993,1,14782
18994,1,14598
18995,0,2823
18996,0,13449
18997,1,1388
18998,0,17858
18999,1,19422
19000,0,24734
19001,0,17449
19002,1,17470
19003,1,5398
19004,0,25925
19005,0,5466
19006,1,10685
19007,0,3212
19008,0,7589
19009,0,2647
19010,1,26977
19012,0,9592
19014,0,18665
19015,0,24749
19016,0,5181
19017,1,9582
19018,1,15112
19019,0,12797
19020,0,26331
19021,0,12361
19023,1,20311
19024,1,9534
19025,0,6451
19026,0,6750
19027,0,29056
19028,0,2707
19029,0,26372
19030,1,19038
19031,1,1228
19032,0,9852
19033,0,16056
19034,0,25523
19035,1,8062
19036,1,26174
19037,0,25817
19038,0,24423
19039,0,5052
19040,0,101
19041,0,6718
19042,0,5050
19043,0,5387
19044,0,15801
19046,1,1664
19047,0,23075
19048,0,1190
19049,0,22933
19050,0,2535
19051,1,520
19053,0,11771
19054,1,112
19055,0,14439
19056,1,1739
19057,1,3885
19058,0,16131
19060,0,9068
19061,0,10575
19062,1,12002
19063,1,19970
19064,0,7265
19065,0,18783
19066,0,19333
19067,1,17970
19068,1,19091
19069,0,26934
19070,1,22945
19071,0,16894
19072,0,20648
19073,1,12839
19074,0,26991
19075,1,7603
19076,1,10144
19077,1,21076
19079,0,19657
19080,0,18946
19081,1,8687
19082,0,12031
19083,0,29639
19084,1,6478
19085,0,10618
19086,0,5672
19087,1,22459
19089,0,7356
19090,1,13906
19091,0,657
19092,0,17636
19093,0,6159
19094,0,5639
19095,0,22445
19096,0,12606
19097,1,10804
19098,0,29368
19099,1,18979
19101,1,14990
19102,1,14597
19103,1,4305
19104,0,24828
19106,1,17367
19107,1,7570
19108,0,30929
19110,1,19812
19111,1,2715
19112,1,22268
19113,1,13795
19115,1,14236
19116,1,10476
19117,1,13299
19118,0,24224
19119,1,17243
19120,0,29226
19121,0,21905
19122,0,4021
19124,1,17921
19125,0,18201
19126,0,11365
19127,0,741
19128,0,25610
19129,1,27485
19130,0,7343
19131,0,24046
19132,0,27547
19133,0,19410
19134,0,23535
19135,1,14640
19136,1,8447
19137,1,4448
19138,1,10578
19139,0,13951
19140,0,17790
19141,0,6803
19142,0,3515
19143,0,30493
19144,1,27821
19145,1,9663
19146,0,3556
19147,1,21685
19148,1,13218
19149,1,17471
19150,1,10158
19151,0,29975
19152,0,18755
19153,1,12980
19154,1,14480
19155,0,10608
19156,0,25977
19157,0,28770
19158,1,17774
19159,1,16998
19160,0,14556
19161,0,20279
19162,1,24869
19163,0,13902
19164,0,14778
19165,0,28517
19166,1,4538
19167,1,11811
19168,0,6066
19169,1,23564
19171,0,4475
19172,1,4239
19173,1,22730
19174,1,3657
19175,0,19582
19176,1,20698
19177,0,9658
19178,0,28256
19179,1,7163
19180,0,16078
19181,0,2371
19182,0,2860
19183,0,11854
19184,0,28496
19185,0,10579
19186,1,2263
19187,0,17191
19188,0,28063
19189,0,6981
19190,0,7434
19192,1,28978
19193,1,30768
19194,0,15733
19195,0,19870
